"","SpecimenAccession","SpecimenBarcode","DeterminationCalcFullName","Collectors","CollectorNumber","Day","Month","Year","Accounted.for","Buds","Flowers","Fruits","Notes","Percent.Buds","Percent.Flowers","Percent.Fruit","doy","spClean","cult","hyb"
"704","704","0040032MOR","Acer spicatum Lam.","Kammerer, E","s.n.",12,6,1953,"Yes",0,314,20,NA,0,94.0119760479042,5.98802395209581,163,"Acer spicatum",FALSE,FALSE
"705","705","0040031MOR","Acer spicatum Lam.","Kammerer, E","s.n.",16,5,1946,"Yes",48,400,0,NA,10.7142857142857,89.2857142857143,0,136,"Acer spicatum",FALSE,FALSE
"706","706","0040029MOR","Acer spicatum Lam.","Swink, FA","s.n.",11,8,1964,"Yes",0,0,24,NA,0,0,100,224,"Acer spicatum",FALSE,FALSE
"707","707","0040034MOR","Acer spicatum Lam.","Kammerer, E","s.n.",21,5,1937,"Yes",27,229,0,NA,10.546875,89.453125,0,141,"Acer spicatum",FALSE,FALSE
"97716","97716","0040033MOR","Acer spicatum Lam.","Packard, S","4622V91",4,6,1991,"Yes",0,0,106,NA,0,0,100,155,"Acer spicatum",FALSE,FALSE
"127621","127621","0040036MOR","Acer spicatum Lam.","Altvatter, K","7155V95",21,6,1995,"Yes",0,0,1,NA,0,0,100,172,"Acer spicatum",FALSE,FALSE
"190865","190865","0102609MOR","Acer spicatum Lam.","Dorrell, J","17967v23",15,6,2023,"Yes",0,0,34,NA,0,0,100,166,"Acer spicatum",FALSE,FALSE
"189669","189669","0101016MOR","Acer stachyophyllum Hiern","Potenberg, K","17302v22",4,8,2022,"Yes",0,0,2,NA,0,0,100,216,"Acer stachyophyllum",FALSE,FALSE
"187247","187247","0098328MOR","Acer sterculiaceum subsp. franchetii (Pax) A.E.Murray","Worcester, L","LW274",1,8,2018,"Yes",0,0,13,NA,0,0,100,213,"Acer sterculiaceum",FALSE,FALSE
"194749","194749","0112546MOR","Acer sterculiaceum subsp. franchetii (Pax) A.E.Murray","Potenberg, K","18857v25",19,6,2025,"Yes",0,0,17,NA,0,0,100,170,"Acer sterculiaceum",FALSE,FALSE
"686","686","0040059MOR","Acer tataricum L.","Braham, R","s.n.",21,5,1971,"Yes",102,136,0,NA,42.8571428571429,57.1428571428571,0,141,"Acer tataricum",FALSE,FALSE
"688","688","0040041MOR","Acer tataricum L.","Swink, FA","s.n.",11,8,1964,"Yes",0,0,10,NA,0,0,100,224,"Acer tataricum",FALSE,FALSE
"689","689","0040044MOR","Acer tataricum L.","Kammerer, E","s.n.",15,7,1946,"Yes",0,0,25,NA,0,0,100,196,"Acer tataricum",FALSE,FALSE
"65139","65139","0040039MOR","Acer tataricum L.","Stoynoff, N","221V84",18,5,1984,"Yes",0,0,29,NA,0,0,100,139,"Acer tataricum",FALSE,FALSE
"92036","92036","0040058MOR","Acer tataricum L.","Klock, K","3391V90",23,5,1990,"Yes",0,38,0,NA,0,100,0,143,"Acer tataricum",FALSE,FALSE
"98424","98424","0040042MOR","Acer tataricum L.","Altvatter, K","4901V91",16,8,1991,"Yes",0,0,10,NA,0,0,100,228,"Acer tataricum",FALSE,FALSE
"104059","104059","0040045MOR","Acer tataricum L.","Hess, WJ","5039V92",13,5,1992,"Yes",51,0,0,NA,100,0,0,134,"Acer tataricum",FALSE,FALSE
"104135","104135","0040043MOR","Acer tataricum L.","Hess, WJ","5040V92",13,5,1992,"Yes",228,75,0,NA,75.2475247524752,24.7524752475248,0,134,"Acer tataricum",FALSE,FALSE
"106051","106051","0040048MOR","Acer tataricum L.","Packard, S","5464V92",25,8,1992,"Yes",0,0,17,NA,0,0,100,238,"Acer tataricum",FALSE,FALSE
"111634","111634","0040047MOR","Acer tataricum L.","Wiegrefe, S","277",13,5,1993,"Yes",29,7,0,NA,80.5555555555556,19.4444444444444,0,133,"Acer tataricum",FALSE,FALSE
"112865","112865","0040060MOR","Acer tataricum L.","Bradtke, HL","5890V93",22,6,1993,"Yes",0,0,11,NA,0,0,100,173,"Acer tataricum",FALSE,FALSE
"113086","113086","0040053MOR","Acer tataricum L.","Packard, S","5943V93",6,7,1993,"Yes",0,0,43,NA,0,0,100,187,"Acer tataricum",FALSE,FALSE
"113087","113087","0040056MOR","Acer tataricum L.","Bradtke, HL","5930V93",1,7,1993,"Yes",0,0,21,NA,0,0,100,182,"Acer tataricum",FALSE,FALSE
"113088","113088","0040040MOR","Acer tataricum L.","Rimbergas, M","5934V93",1,7,1993,"Yes",0,0,28,NA,0,0,100,182,"Acer tataricum",FALSE,FALSE
"113295","113295","0040061MOR","Acer tataricum L.","Altvatter, K","5979V93",12,7,1993,"Yes",0,0,2,NA,0,0,100,193,"Acer tataricum",FALSE,FALSE
"113832","113832","0040052MOR","Acer tataricum L.","Packard, S","6053V93",27,7,1993,"Yes",0,0,10,NA,0,0,100,208,"Acer tataricum",FALSE,FALSE
"114022","114022","0040051MOR","Acer tataricum L.","Altvatter, K","6071V93",29,7,1993,"Yes",0,0,11,NA,0,0,100,210,"Acer tataricum",FALSE,FALSE
"116451","116451","0048549MOR","Acer tataricum L.","Kangas, E","9986V04",29,7,2004,"Yes",0,0,29,NA,0,0,100,211,"Acer tataricum",FALSE,FALSE
"127486","127486","0040057MOR","Acer tataricum L.","Hess, WJ","7050V95",31,5,1995,"Yes",26,143,0,NA,15.3846153846154,84.6153846153846,0,151,"Acer tataricum",FALSE,FALSE
"135421","135421","0040054MOR","Acer tataricum L.","Wiegrefe, S","324",21,5,1997,"Yes",12,12,0,NA,50,50,0,141,"Acer tataricum",FALSE,FALSE
"135429","135429","0040055MOR","Acer tataricum L.","Wiegrefe, S","278",13,5,1993,"Yes",221,91,0,NA,70.8333333333333,29.1666666666667,0,133,"Acer tataricum",FALSE,FALSE
"158026","158026","0050164MOR","Acer tataricum L.","Shroll, E","10190V05",5,7,2005,"Yes",0,0,41,NA,0,0,100,186,"Acer tataricum",FALSE,FALSE
"161031","161031","0051361MOR","Acer tataricum L.","Packard, S","9691V03",16,6,2003,"Yes",0,0,11,NA,0,0,100,167,"Acer tataricum",FALSE,FALSE
"163004","163004","0053043MOR","Acer tataricum L.","Moran, E","10530V07",7,6,2007,"Yes",0,0,10,NA,0,0,100,158,"Acer tataricum",FALSE,FALSE
"187888","187888","0099222MOR","Acer tataricum L.","Worcester, L","LW331",17,8,2018,"Yes",0,0,2,NA,0,0,100,229,"Acer tataricum",FALSE,FALSE
"171784","171784","0056695MOR","Acer tataricum subsp. ginnala 'Compactum'","Packard, S","12146v10",27,4,2010,"Yes",64,11,0,NA,85.3333333333333,14.6666666666667,0,117,"Acer tataricum",TRUE,FALSE
"178826","178826","0068160MOR","Acer tataricum subsp. ginnala 'Compactum'","Madden, ME","14138v14",19,5,2014,"Yes",21,11,0,NA,65.625,34.375,0,139,"Acer tataricum",TRUE,FALSE
"121","121","0039911MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Swink, FA","s.n.",11,8,1964,"Yes",0,0,23,NA,0,0,100,224,"Acer tataricum",FALSE,FALSE
"122","122","0039901MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Kammerer, E","s.n.",6,8,1936,"Yes",0,0,12,NA,0,0,100,219,"Acer tataricum",FALSE,FALSE
"123","123","0039902MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Ciolac, C","s.n.",31,5,1973,"Yes",1,45,20,NA,1.51515151515152,68.1818181818182,30.3030303030303,151,"Acer tataricum",FALSE,FALSE
"124","124","0039912MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Kammerer, E","s.n.",9,5,1946,"Yes",219,109,0,NA,66.7682926829268,33.2317073170732,0,129,"Acer tataricum",FALSE,FALSE
"126","126","0039760MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Kammerer, E","s.n.",4,6,1936,"Yes",0,0,48,NA,0,0,100,156,"Acer tataricum",FALSE,FALSE
"128","128","0039748MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Kammerer, E","s.n.",12,9,1935,"Yes",0,0,35,NA,0,0,100,255,"Acer tataricum",FALSE,FALSE
"34690","34690","0039914MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Hess, WJ","4456",6,10,1978,"Yes",0,0,76,NA,0,0,100,279,"Acer tataricum",FALSE,FALSE
"53293","53293","0039923MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Stoynoff, N","219V84",18,5,1984,"Yes",0,0,22,NA,0,0,100,139,"Acer tataricum",FALSE,FALSE
"53585","53585","0039922MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Stoynoff, N","303V84",26,6,1984,"Yes",0,0,19,NA,0,0,100,178,"Acer tataricum",FALSE,FALSE
"54770","54770","0039750MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Ceisel, D","s.n.",26,5,1978,"Yes",73,141,0,NA,34.1121495327103,65.8878504672897,0,146,"Acer tataricum",FALSE,FALSE
"68237","68237","0039753MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Stoynoff, N","1297V87",6,7,1987,"Yes",0,0,26,NA,0,0,100,187,"Acer tataricum",FALSE,FALSE
"68239","68239","0039754MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Stoynoff, N","1298V87",6,7,1987,"Yes",0,0,37,NA,0,0,100,187,"Acer tataricum",FALSE,FALSE
"74774","74774","0039755MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Podrasky, N","1232V87",23,6,1987,"Yes",0,0,11,NA,0,0,100,174,"Acer tataricum",FALSE,FALSE
"76599","76599","0039757MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Podrasky, N","1274V87",2,7,1987,"Yes",0,0,19,NA,0,0,100,183,"Acer tataricum",FALSE,FALSE
"80450","80450","0039756MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Quist, J","2135V88",12,7,1988,"Yes",0,0,34,NA,0,0,100,194,"Acer tataricum",FALSE,FALSE
"80725","80725","0039758MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Hess, WJ","2172V88",26,7,1988,"Yes",0,0,79,NA,0,0,100,208,"Acer tataricum",FALSE,FALSE
"80728","80728","0039761MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Hess, WJ","2171V88",26,7,1988,"Yes",0,0,108,NA,0,0,100,208,"Acer tataricum",FALSE,FALSE
"98065","98065","0039915MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Gavlak, N","4497V91",15,5,1991,"Yes",117,183,0,NA,39,61,0,135,"Acer tataricum",FALSE,FALSE
"98274","98274","0039924MOR","Acer tataricum subsp. ginnala (Maxim.) Wesm.","Packard, S","4832V91",30,7,1991,"Yes",0,0,78,NA,0,0,100,211,"Acer tataricum",FALSE,FALSE
